"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Log_Entries/B_Achievements.d:4","Достижения","Достижения","","","topic_achieve","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:5","КАПРИЗНАЯ ДЕВИЦА","КАПРИЗНАЯ ДЕВИЦА","","","topic_achieve_elena_capriciousgirl_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:6","заставили Брайана переплавить кольца обратно.","заставили Брайана переплавить кольца обратно.","","","topic_achieve_elena_capriciousgirl_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:8","ШОПОГОЛИК","ШОПОГОЛИК","","","topic_achieve_elena_shopoholic_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:9","нашли все возможные варианты подарка для родителей.","нашли все возможные варианты подарка для родителей.","","","topic_achieve_elena_shopoholic_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:11","ТРАВНИК","ТРАВНИК","","","topic_achieve_till_teamaster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:12","собрали весь горичай.","собрали весь горичай.","","","topic_achieve_till_teamaster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:14","АКУШЕР","АКУШЕР","","","topic_achieve_till_accoucheur_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:15","успешно приняли роды у Крестика.","успешно приняли роды у Крестика.","","","topic_achieve_till_accoucheur_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:17","СКОРНЯК","СКОРНЯК","","","topic_achieve_talbin_furrier_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:18","собрали все виды шкур.","собрали все виды шкур.","","","topic_achieve_talbin_furrier_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:20","СЛЕДОПЫТ","СЛЕДОПЫТ","","","topic_achieve_talbin_ranger_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:21","нашли все следы белого волка.","нашли все следы белого волка.","","","topic_achieve_talbin_ranger_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:23","МАСТЕР МЕЧА","МАСТЕР МЕЧА","","","topic_achieve_rupert_swordmaster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:24","получили рудный меч и оставили его себе.","получили рудный меч и оставили его себе.","","","topic_achieve_rupert_swordmaster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:26","МОТ","МОТ","","","topic_achieve_rupert_waster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:27","пропили с Регисом все заработанные деньги.","пропили с Регисом все заработанные деньги.","","","topic_achieve_rupert_waster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:29","АРХЕОЛОГ","АРХЕОЛОГ","","","topic_achieve_erol_archeologist_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:30","собрали все каменные таблички.","собрали все каменные таблички.","","","topic_achieve_erol_archeologist_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:32","ДЕШИФРАТОР","ДЕШИФРАТОР","","","topic_achieve_erol_decoder_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:33","расшифровали систему счета зодчих.","расшифровали систему счета зодчих.","","","topic_achieve_erol_decoder_content","",""
