"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/SVM.d:189","За короля!","За короля!","","","svm_1_milgreetings","",""
"Scripts/Content/Story/SVM.d:190","За Инноса!","За Инноса!","","","svm_1_palgreetings","",""
"Scripts/Content/Story/SVM.d:191","Какая паршивая погода!","Какая паршивая погода!","","","svm_1_weather","",""
"Scripts/Content/Story/SVM.d:192","Я все-таки достал тебя!","Я все-таки достал тебя!","","","svm_1_igetyoustill","",""
"Scripts/Content/Story/SVM.d:193","Сейчас ты получишь!","Сейчас ты получишь!","","","svm_1_dieenemy","",""
"Scripts/Content/Story/SVM.d:194","Еще одной грязной твари настал конец!","Еще одной грязной твари настал конец!","","","svm_1_diemonster","",""
"Scripts/Content/Story/SVM.d:195","Грязный воришка! Ну, подожди!","Грязный воришка! Ну, подожди!","","","svm_1_dirtythief","",""
"Scripts/Content/Story/SVM.d:196","Убери свои грязные руки!","Убери свои грязные руки!","","","svm_1_handsoff","",""
"Scripts/Content/Story/SVM.d:197","Этот кусок дерьма убивает наших овец!","Этот кусок дерьма убивает наших овец!","","","svm_1_sheepkiller","",""
"Scripts/Content/Story/SVM.d:198","Этот мерзкий монстр ворует наших овец!","Этот мерзкий монстр ворует наших овец!","","","svm_1_sheepkillermonster","",""
"Scripts/Content/Story/SVM.d:199","Убийца!","Убийца!","","","svm_1_youmurderer","",""
"Scripts/Content/Story/SVM.d:200","Зверям здесь не место!","Зверям здесь не место!","","","svm_1_diestupidbeast","",""
"Scripts/Content/Story/SVM.d:201","Ну, подожди, сукин сын!","Ну, подожди, сукин сын!","","","svm_1_youdarehitme","",""
"Scripts/Content/Story/SVM.d:202","Ты сам напросился!","Ты сам напросился!","","","svm_1_youaskedforit","",""
"Scripts/Content/Story/SVM.d:203","Сейчас я вышвырну тебя отсюда!","Сейчас я вышвырну тебя отсюда!","","","svm_1_thenibeatyououtofhere","",""
"Scripts/Content/Story/SVM.d:204","Что тебе здесь надо, а?!","Что тебе здесь надо, а?!","","","svm_1_whatdidyoudointhere","",""
"Scripts/Content/Story/SVM.d:205","Прекрати немедленно!","Прекрати немедленно!","","","svm_1_willyoustopfighting","",""
"Scripts/Content/Story/SVM.d:206","Умри, подонок!","Умри, подонок!","","","svm_1_killenemy","",""
"Scripts/Content/Story/SVM.d:207","Получил, подонок?!","Получил, подонок?!","","","svm_1_enemykilled","",""
"Scripts/Content/Story/SVM.d:208","Еще одним монстром стало меньше!","Еще одним монстром стало меньше!","","","svm_1_monsterkilled","",""
"Scripts/Content/Story/SVM.d:209","Даже не пытайся воровать у меня!","Даже не пытайся воровать у меня!","","","svm_1_thiefdown","",""
"Scripts/Content/Story/SVM.d:210","Я думаю, это научит тебя держаться подальше от того, что тебе не принадлежит!","Я думаю, это научит тебя держаться подальше от того, что тебе не принадлежит!","","","svm_1_rumfummlerdown","",""
"Scripts/Content/Story/SVM.d:211","Никогда больше так не делай! Это наши овцы!","Никогда больше так не делай! Это наши овцы!","","","svm_1_sheepattackerdown","",""
"Scripts/Content/Story/SVM.d:212","Умри, убийца!","Умри, убийца!","","","svm_1_killmurderer","",""
"Scripts/Content/Story/SVM.d:213","Тупая тварь!","Тупая тварь!","","","svm_1_stupidbeastkilled","",""
"Scripts/Content/Story/SVM.d:214","Даже не пытайся поднимать оружие против меня!","Даже не пытайся поднимать оружие против меня!","","","svm_1_neverhitmeagain","",""
"Scripts/Content/Story/SVM.d:215","Тебе стоило послушать меня!","Тебе стоило послушать меня!","","","svm_1_youbettershouldhavelistened","",""
"Scripts/Content/Story/SVM.d:216","А теперь убирайся отсюда!","А теперь убирайся отсюда!","","","svm_1_getupandbegone","",""
"Scripts/Content/Story/SVM.d:217","И больше не попадайся мне на глаза!","И больше не попадайся мне на глаза!","","","svm_1_neverenterroomagain","",""
"Scripts/Content/Story/SVM.d:218","Драки здесь запрещены, понятно? Пусть это будет тебе уроком!","Драки здесь запрещены, понятно? Пусть это будет тебе уроком!","","","svm_1_thereisnofightinghere","",""
"Scripts/Content/Story/SVM.d:219","Оставь меня в покое!","Оставь меня в покое!","","","svm_1_spareme","",""
"Scripts/Content/Story/SVM.d:220","Черт, я ухожу отсюда!","Черт, я ухожу отсюда!","","","svm_1_runaway","",""
"Scripts/Content/Story/SVM.d:221","ТРЕВОГА!","ТРЕВОГА!","","","svm_1_alarm","",""
"Scripts/Content/Story/SVM.d:222","СТРАЖА!","СТРАЖА!","","","svm_1_guards","",""
"Scripts/Content/Story/SVM.d:223","Помогите!","Помогите!","","","svm_1_help","",""
"Scripts/Content/Story/SVM.d:224","Отлично - одной мерзкой тварью меньше!","Отлично - одной мерзкой тварью меньше!","","","svm_1_goodmonsterkill","",""
"Scripts/Content/Story/SVM.d:225","Да, покажи этой свинье, где раки зимуют!","Да, покажи этой свинье, где раки зимуют!","","","svm_1_goodkill","",""
"Scripts/Content/Story/SVM.d:226","Оставь меня в покое!","Оставь меня в покое!","","","svm_1_notnow","",""
"Scripts/Content/Story/SVM.d:227","Прекрати немедленно, подонок!","Прекрати немедленно, подонок!","","","svm_1_runcoward","",""
"Scripts/Content/Story/SVM.d:228","Убирайся отсюда!","Убирайся отсюда!","","","svm_1_getoutofhere","",""
"Scripts/Content/Story/SVM.d:229","Что тебе здесь нужно?! Уходи!","Что тебе здесь нужно?! Уходи!","","","svm_1_whyareyouinhere","",""
"Scripts/Content/Story/SVM.d:230","Да, убирайся отсюда!","Да, убирайся отсюда!","","","svm_1_yesgooutofhere","",""
"Scripts/Content/Story/SVM.d:231","Эй, ты, что тебе здесь нужно?","Эй, ты, что тебе здесь нужно?","","","svm_1_whatsthissupposedtobe","",""
"Scripts/Content/Story/SVM.d:232","(просыпается) Черт, в чем дело?","(просыпается) Черт, в чем дело?","","","svm_1_youdisturbedmyslumber","",""
"Scripts/Content/Story/SVM.d:233","Хм, золото никогда не помешает...","Хм, золото никогда не помешает...","","","svm_1_itookyourgold","",""
"Scripts/Content/Story/SVM.d:234","У этого ублюдка нет ни гроша в карманах.","У этого ублюдка нет ни гроша в карманах.","","","svm_1_shitnogold","",""
"Scripts/Content/Story/SVM.d:235","Я, пожалуй, заберу твое оружие, так будет безопаснее для тебя же.","Я, пожалуй, заберу твое оружие, так будет безопаснее для тебя же.","","","svm_1_itakeyourweapon","",""
"Scripts/Content/Story/SVM.d:236","Эй! Осторожно!","Эй! Осторожно!","","","svm_1_whatareyoudoing","",""
"Scripts/Content/Story/SVM.d:237","(агрессивно) Ты мало получил?","(агрессивно) Ты мало получил?","","","svm_1_lookingfortroubleagain","",""
"Scripts/Content/Story/SVM.d:238","Держись подальше от меня с этой магией!","Держись подальше от меня с этой магией!","","","svm_1_stopmagic","",""
"Scripts/Content/Story/SVM.d:239","Убери эту магию! Ты что, оглох?!","Убери эту магию! Ты что, оглох?!","","","svm_1_isaidstopmagic","",""
"Scripts/Content/Story/SVM.d:240","Убери оружие!","Убери оружие!","","","svm_1_weapondown","",""
"Scripts/Content/Story/SVM.d:241","Ты что, оглох? Я сказал: Убери оружие!","Ты что, оглох? Я сказал: Убери оружие!","","","svm_1_isaidweapondown","",""
"Scripts/Content/Story/SVM.d:242","Видишь, это было не так уж сложно.","Видишь, это было не так уж сложно.","","","svm_1_wisemove","",""
"Scripts/Content/Story/SVM.d:243","(себе под нос) Мы еще посмотрим...","(себе под нос) Мы еще посмотрим...","","","svm_1_nexttimeyoureinforit","",""
"Scripts/Content/Story/SVM.d:244","(себе под нос) Ох, моя голова...","(себе под нос) Ох, моя голова...","","","svm_1_ohmyhead","",""
"Scripts/Content/Story/SVM.d:245","(страстно) Сейчас повеселимся!","(страстно) Сейчас повеселимся!","","","svm_1_theresafight","",""
"Scripts/Content/Story/SVM.d:246","(потрясенно) Они лупят друг друга так, что даже страшно...","(потрясенно) Они лупят друг друга так, что даже страшно...","","","svm_1_ohmygoditsafight","",""
"Scripts/Content/Story/SVM.d:247","(дьявольский смех) Он заслужил это!","(дьявольский смех) Он заслужил это!","","","svm_1_goodvictory","",""
"Scripts/Content/Story/SVM.d:248","(одобрительно) Совсем не плохо...","(одобрительно) Совсем не плохо...","","","svm_1_notbad","",""
"Scripts/Content/Story/SVM.d:249","(себе под нос) Какой он жестокий...","(себе под нос) Какой он жестокий...","","","svm_1_ohmygodhesdown","",""
"Scripts/Content/Story/SVM.d:250","Да, как раз то, что нужно!","Да, как раз то, что нужно!","","","svm_1_cheerfriend01","",""
"Scripts/Content/Story/SVM.d:251","Чего ты ждешь?","Чего ты ждешь?","","","svm_1_cheerfriend02","",""
"Scripts/Content/Story/SVM.d:252","Вот так!","Вот так!","","","svm_1_cheerfriend03","",""
"Scripts/Content/Story/SVM.d:253","Не нарушай закон!","Не нарушай закон!","","","svm_1_ooh01","",""
"Scripts/Content/Story/SVM.d:254","Черт побери!","Черт побери!","","","svm_1_ooh03","",""
"Scripts/Content/Story/SVM.d:255","(себе под нос, просыпаясь) Что это было?!","(себе под нос, просыпаясь) Что это было?!","","","svm_1_whatwasthat","",""
"Scripts/Content/Story/SVM.d:256","Убирайся с моей кровати!","Убирайся с моей кровати!","","","svm_1_getoutofmybed","",""
"Scripts/Content/Story/SVM.d:257","(зевает)","(зевает)","","","svm_1_awake","",""
"Scripts/Content/Story/SVM.d:258","Он убивает наших овец!","Он убивает наших овец!","","","svm_1_sheepkiller_crime","",""
"Scripts/Content/Story/SVM.d:259","Я не разговариваю с грязными ворами!","Я не разговариваю с грязными ворами!","","","svm_1_attack_crime","",""
"Scripts/Content/Story/SVM.d:260","Прочь, с моих глаз, грязный вор!","Прочь, с моих глаз, грязный вор!","","","svm_1_theft_crime","",""
"Scripts/Content/Story/SVM.d:261","Хорошо, хорошо, ты победил. Чего ты хочешь?","Хорошо, хорошо, ты победил. Чего ты хочешь?","","","svm_1_toughguy_attacklost","",""
