"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Attila.d:26","За ночлег нужно платить.","За ночлег нужно платить.","","","dia_attila_punishment_09_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Attila.d:49","Нам не о чем разговаривать.","Нам не о чем разговаривать.","","","dia_attila_mr_perm_09_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:20","Где мои 75 золотых?","Где мои 75 золотых?","","","dia_baltram_mr_hello_01_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:21","Верни долг, или я пожалуюсь городской страже!","Верни долг, или я пожалуюсь городской страже!","","","dia_baltram_mr_hello_01_01","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:25","Самые свежие продукты! Только что с фермы.","Самые свежие продукты! Только что с фермы.","","","dia_baltram_mr_hello_01_02","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:37","Вот твои деньги (75 зол.).","Вот твои деньги (75 зол.).","","","dia_baltram_debt_rupert.description","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:48","Я пришел вернуть тебе деньги.","Я пришел вернуть тебе деньги.","","","dia_baltram_debt_rupert_03_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:50","Хм, иногда с тобой все же можно иметь дело.","Хм, иногда с тобой все же можно иметь дело.","","","dia_baltram_debt_rupert_01_01","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:54","Тогда ты должен принести их - 75 золотых, и ни монеткой меньше!","Тогда ты должен принести их - 75 золотых, и ни монеткой меньше!","","","dia_baltram_debt_rupert_01_02","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Baltram.d:65","Покажи свои продукты.","Покажи свои продукты.","","","dia_baltram_trade.description","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:13","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start.description","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:25","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start_03_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:27","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start_07_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:29","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start_10_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:31","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start_14_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:33","Чем занимаешься?","Чем занимаешься?","","","dia_bartok_start_16_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:36","Охочусь. Я работаю на торговца Боспера.","Охочусь. Я работаю на торговца Боспера.","","","dia_bartok_start_04_01","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:37","Моя работа - доставать шкуры для него.","Моя работа - доставать шкуры для него.","","","dia_bartok_start_04_02","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:40","В данный момент - расслабляюсь.","В данный момент - расслабляюсь.","","","dia_bartok_start_04_03","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:50","Ты участвуешь в конкурсе Константино?","Ты участвуешь в конкурсе Константино?","","","dia_bartok_competition.description","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:56","Ты участвуешь в конкурсе Константино?","Ты участвуешь в конкурсе Константино?","","","dia_bartok_competition_03_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:58","Ты участвуешь в конкурсе Константино?","Ты участвуешь в конкурсе Константино?","","","dia_bartok_competition_07_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:60","Ты участвуешь в конкурсе Константино?","Ты участвуешь в конкурсе Константино?","","","dia_bartok_competition_10_00","",""
"Scripts/Content/Story/Dialoge/City/DIA_VLK_Bartok.d:62","Ты участвуешь в конкурсе Константино?","Ты участвуешь в конкурсе Константино?","","","dia_bartok_competition_14_00","",""
