"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Log_Entries/B_Achievements.d:4","Достижения","Osiągnięcia","","False","topic_achieve","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:5","КАПРИЗНАЯ ДЕВИЦА","KAPRYŚNE DZIEWCZĘ","","False","topic_achieve_elena_capriciousgirl_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:6","заставили Брайана переплавить кольца обратно.","przymuszenie Briana do ponownego przetopienia pierścieni.","","False","topic_achieve_elena_capriciousgirl_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:8","ШОПОГОЛИК","ZAKUPOHOLIK","","False","topic_achieve_elena_shopoholic_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:9","нашли все возможные варианты подарка для родителей.","znalezienie wszystkich możliwych opcji prezentów dla rodziców.","","False","topic_achieve_elena_shopoholic_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:11","ТРАВНИК","ZIELARZ","","False","topic_achieve_till_teamaster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:12","собрали весь горичай.","zebranie wszystkich Parzydeł.","","False","topic_achieve_till_teamaster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:14","АКУШЕР","AKUSZER","","False","topic_achieve_till_accoucheur_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:15","успешно приняли роды у Крестика.","pomyślnie przyjęty poród u Krzyżyka.","","False","topic_achieve_till_accoucheur_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:17","СКОРНЯК","KUŚNIERZ","","False","topic_achieve_talbin_furrier_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:18","собрали все виды шкур.","zebranie wszystkich rodzajów skór.","","False","topic_achieve_talbin_furrier_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:20","СЛЕДОПЫТ","TROPICIEL","","False","topic_achieve_talbin_ranger_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:21","нашли все следы белого волка.","znalezienie wszystkich śladów białego wilka.","","False","topic_achieve_talbin_ranger_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:23","МАСТЕР МЕЧА","MISTRZ MIECZA","","False","topic_achieve_rupert_swordmaster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:24","получили рудный меч и оставили его себе.","zdobycie miecza z magicznej rudy i zatrzymanie go sobie.","","True","topic_achieve_rupert_swordmaster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:26","МОТ","UTRACJUSZ","","False","topic_achieve_rupert_waster_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:27","пропили с Регисом все заработанные деньги.","przepicie z Regisem wszystkich zarobionych pieniędzy.","","False","topic_achieve_rupert_waster_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:29","АРХЕОЛОГ","ARCHEOLOG","","False","topic_achieve_erol_archeologist_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:30","собрали все каменные таблички.","zebranie wszystkich kamiennych tabliczek.","","False","topic_achieve_erol_archeologist_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:32","ДЕШИФРАТОР","DESZYFRATOR","","False","topic_achieve_erol_decoder_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:33","расшифровали систему счета зодчих.","rozszyfrowanie systemu liczenia budowniczych.","","True","topic_achieve_erol_decoder_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:35","БРАТ МИЛОСЕРДИЯ","BRAT MIŁOSIERDZIA","","False","topic_achieve_odo_purveyor_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:36","кормили Педро каждый день.","karmienie Pedra każdego dnia.","","False","topic_achieve_odo_purveyor_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:38","БОРЕЦ ЗА ЧИСТОТУ","BOJOWNIK O CZYSTOŚĆ","","False","topic_achieve_odo_cleaner_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:39","продолжили подметать после начала конкурса.","kontynuowanie zamiatania po rozpoczęciu konkursu.","","False","topic_achieve_odo_cleaner_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:41","ЗАНОЗА","ZŁOŚLIWIEC","","False","topic_achieve_sarah_thorn_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:42","трижды напомнили Кантару, за чьим прилавком он стоит.","trzykrotne przypomnienie Kantarowi, za czyim straganem stoi.","","False","topic_achieve_sarah_thorn_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:44","ГОВОРЯЩАЯ С ПРИЗРАКАМИ","MÓWIĄCA ZE DUCHAMI","","False","topic_achieve_sarah_ghostwhisper_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:45","повидались с Берни.","zobaczenie się z Bernim.","","False","topic_achieve_sarah_ghostwhisper_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:48","ДЕГУСТАТОР","DEGUSTATOR","","False","topic_achieve_degustator_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:49","перепробовали все несмертельные грибы.","spróbowanie wszystkich jadalnych grzybów.","","False","topic_achieve_degustator_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:51","ПЕРВООТКРЫВАТЕЛЬ","ODKRYWCA","","False","topic_achieve_pioneer_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:52","нашли гриб, о котором Константино не знает.","znalezienie grzyba, który był nieznany dla Constantino.","","False","topic_achieve_pioneer_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:54","НАЧИНАЮЩИЙ ГРИБНИК","POCZĄTKUJĄCY GRZYBIARZ","","False","topic_achieve_novice_title","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:55","собрали и сдали Константино 10 грибов.","zebranie i oddanie Constantino 10 grzybów.","","False","topic_achieve_novice_content","",""
"Scripts/Content/Story/Log_Entries/B_Achievements.d:57","ОПЫТНЫЙ ГРИБНИК","DOŚWIADCZONY GRZYBIARZ","","False","topic_achieve_expert_title","",""
