"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Text.d:2","Мой сундук","Mój kufer","","False","mobname_chest_my","",""
"Scripts/Content/Story/Text.d:3","Сундук Елены","Kufer Eleny","","False","mobname_chest_elena","",""
"Scripts/Content/Story/Text.d:4","Сундук Талбина","Kufer Talbina","","False","mobname_chest_talbin","",""
"Scripts/Content/Story/Text.d:5","Сундук Энгрома","Kufer Engroma","","False","mobname_chest_engrom","",""
"Scripts/Content/Story/Text.d:6","Сундук Феллана","Kufer Fellana","","False","mobname_chest_fellan","",""
"Scripts/Content/Story/Text.d:7","Сундук Феллана","Kufer Fellana","","False","mobname_chest_fellan_full","",""
"Scripts/Content/Story/Text.d:9","Протокол","Protokół","","False","mobname_report","",""
"Scripts/Content/Story/Text.d:10","Судебное дело","Sprawa sądowa","","False","mobname_courtcase","",""
"Scripts/Content/Story/Text.d:12","!sTaR","!sTaR","","False","mobname_istar","",""
"Scripts/Content/Story/Text.d:13","2Khaos","2Khaos","","False","mobname_2khaos","",""
"Scripts/Content/Story/Text.d:14","Adept","Adept","","False","mobname_adept","",""
"Scripts/Content/Story/Text.d:15","Helen Dream","Helen Dream","","False","mobname_helendream","",""
"Scripts/Content/Story/Text.d:16","Kertax","Kertax","","False","mobname_kertax","",""
"Scripts/Content/Story/Text.d:17","Naja","Naja","","False","mobname_naja","",""
"Scripts/Content/Story/Text.d:18","Taja","Taja","","False","mobname_taja","",""
"Scripts/Content/Story/Text.d:19","Гор На Драк","Tor Na Drak","","False","mobname_gornadrak","",""
"Scripts/Content/Story/Text.d:20","Dennis","Dennis","","False","mobname_denisseregin","",""
"Scripts/Content/Story/Text.d:21","Идол Кадар","Idol Kadar","","False","mobname_idolkadar","",""
"Scripts/Content/Story/Text.d:22","Максим Сухочев","Maksim Suchoczew","","False","mobname_maksimsuhochev","",""
"Scripts/Content/Story/Text.d:23","Наемник из Готики","Najemnik z Gothic","","False","mobname_naemnikizgotiki","",""
"Scripts/Content/Story/Text.d:24","Рен","Ren","","False","mobname_ren","",""
"Scripts/Content/Story/Text.d:25","}{иМера","}{iMera","","False","mobname_himera","",""
"Scripts/Content/Story/Text.d:26","BаLеPыч","VaLeRycz","","False","mobname_valerych","",""
"Scripts/Content/Story/Text.d:27","FIRE DRAGON","FIRE DRAGON","","False","mobname_firedragon","",""
"Scripts/Content/Story/Text.d:28","BloodwinSnow","BloodwinSnow","","False","mobname_bloodwinsnow","",""
"Scripts/Content/Story/Text.d:29","НастасьСанна","NastasSanna","","False","mobname_nastassanna","",""
"Scripts/Content/Story/Text.d:31","Костер","Ognisko","","False","mobname_firecamp","",""
"Scripts/Content/Story/Text.d:32","Источник","Źródło","","False","mobname_watersource","",""
"Scripts/Content/Story/Text.d:33","Колодец","Studnia","","False","mobname_wswell","",""
"Scripts/Content/Story/Text.d:34","Родник","Zdrój","","False","mobname_wsspring","",""
"Scripts/Content/Story/Text.d:35","Чистая вода","Czysta woda","","False","mobname_wsclear","",""
"Scripts/Content/Story/Text.d:36","Вода","Woda","","False","mobname_wswater","",""
"Scripts/Content/Story/Text.d:37","Ящик","Skrzynia","","False","mobname_crate","",""
"Scripts/Content/Story/Text.d:38","Сундук","Kufer","","False","mobname_chest","",""
"Scripts/Content/Story/Text.d:39","Кровать","Łóżko","","False","mobname_bed","",""
"Scripts/Content/Story/Text.d:40","Кровать","Łóżko","","False","mobname_bed_odo","",""
"Scripts/Content/Story/Text.d:41","Постель из шкур","Posłanie ze skór","","False","mobname_bed_dikar","",""
"Scripts/Content/Story/Text.d:42","Дверь","Drzwi","","False","mobname_door","",""
"Scripts/Content/Story/Text.d:49","Наковальня","Kowadło","","False","mobname_anvil","",""
"Scripts/Content/Story/Text.d:50","Ведро для воды","Wiadro wody","","False","mobname_bucket","",""
